box_x,box_y,box_width,box_height,court_x,court_y,court_w,court_h,court_r,x_pos,y_pos,z_pos
0.36151541095890416,0.2999429223744292,0.011558219178082191,0.016552511415525113,0.48061078215298586,0.5471233907899901,0.8591539565831015,0.5772223973383098,0.12472226470708847,172.57357592245444,661.9340973951562,-224.88862004172938
0.3373287671232877,0.2711187214611872,0.012842465753424657,0.014840182648401826,0.4935229575797303,0.5407177650765197,0.8674111562232448,0.5632907745500678,0.1227610632777214,154.16894576647996,737.8324707721415,-267.6549511226141
0.9045376712328768,0.2993721461187215,0.01113013698630137,0.014269406392694063,0.492609781761692,0.5407549714388913,0.8633487649159889,0.5648149464228381,0.14006872475147247,1289.5894172333533,98.17478427557853,-71.29517357119664
0.995291095890411,0.3127853881278539,0.009417808219178082,0.01598173515981735,0.48143036724769905,0.5461727124915275,0.8538770806299497,0.5730045963095748,0.1162484809756279,1510.4105827666467,98.17478427557853,-71.29517357119664
0.4824507389162561,0.40923824959481364,0.009236453201970444,0.012965964343598054,0.5093745339680188,0.5379298873233641,0.6763574008283944,0.36618628107747925,0.11905672401189804,291.46627873570924,390.14881743641706,-70.74858052551197
0.6480911330049262,0.6029173419773096,0.01539408866995074,0.02106969205834684,0.4811051843201586,0.5468231646322933,0.7090783330607296,0.3516697319438817,0.13114263117313385,1059.0857731651704,1360.2936205466403,-99.17594848745561
0.45782019704433496,0.596839546191248,0.017857142857142856,0.02188006482982172,0.510650634765625,0.5493232813607931,0.7155122803937038,0.3674743503960064,0.16724267601966858,761.020856235507,1405.0700215277475,-74.23710384066624
0.4245689655172414,0.423419773095624,0.011699507389162561,0.013776337115072933,0.49196654822438807,0.47586811380989164,0.6793867590392164,0.3976512890387586,0.07700183242559433,304.6941464639258,771.2397672578154,-117.76078272644469
0.7001231527093597,0.4598865478119935,0.014778325123152709,0.018638573743922204,0.43852068520531867,0.5573348628064222,0.9362254776978141,0.550682970538518,0.11294710636138916,1003.5431445373747,867.2909513396693,-186.2780458491243
0.7555418719211823,0.3387358184764992,0.012315270935960592,0.01620745542949757,0.4480839997089555,0.5663934395417595,0.9649625881552109,0.5497662561252785,0.12101970613002777,971.1570848413703,215.54987718680587,-135.01863887460277
0.6570197044334976,0.4708265802269044,0.013546798029556651,0.017828200972447326,0.46498337167824433,0.5953170306485515,0.9209671396340056,0.5579446208341775,0.10791514068841934,832.4205042115894,545.8811489935655,-16.84390308270515
0.5030788177339902,0.42179902755267423,0.012315270935960592,0.017017828200972446,0.4610250689126001,0.5609979614059968,0.9494676261112608,0.5586078464501874,0.11255060136318207,566.2296786790043,741.9461714651968,-111.6412581326579
0.42302955665024633,0.4619124797406807,0.012315270935960592,0.01620745542949757,0.47604847424136004,0.5869461133762156,0.8921365972810191,0.5559083020474574,0.1006350964307785,385.2621781480606,765.0257511959917,-54.02506905281969
0.29125615763546797,0.6223662884927067,0.017241379310344827,0.019448946515397084,0.4605473109654018,0.5836843926477664,0.9014007869025169,0.5366819310613351,0.1020217090845108,476.6077773130147,1412.8860109701523,-136.49887805204804
0.3500615763546798,0.22244732576985413,0.01293103448275862,0.017017828200972446,0.4625168974176416,0.5626146016669621,0.9462119417237531,0.5514741028920178,0.10805352032184601,230.76387387010027,756.3540602644446,-391.3450916557326
0.36360837438423643,0.5283630470016207,0.01539408866995074,0.017828200972447326,0.5314113823651093,0.6696688808150577,0.7868257719894935,0.3756317930051535,0.05175060033798218,329.96458674651785,840.5525326285006,-154.17033737415713
0.6508620689655172,0.46029173419773095,0.014778325123152709,0.019448946515397084,0.5170253133538909,0.6479577260813412,0.8433189955838208,0.376230422256445,0.06242901086807251,730.4060116328351,235.71673512471045,-91.86493745191646
0.33866995073891626,0.34440842787682335,0.014778325123152709,0.019448946515397084,0.5619075004690386,0.6547965323326074,0.7686528548818504,0.3881271090267929,0.07077527791261673,160.85733898002582,501.4333649171813,-298.8632937557544
0.2931034482758621,0.3687196110210697,0.014778325123152709,0.019448946515397084,0.5422442957685498,0.6784452317792747,0.8364738877770936,0.38413422768467637,0.05742485076189041,170.17387935636816,739.2757552070841,-348.1632194007968
0.8519088669950738,0.6191247974068071,0.0166256157635468,0.02106969205834684,0.4931538774462169,0.6436483176059815,0.8782432819234913,0.39068635665423673,0.0602363683283329,1188.2282055937037,945.6413966063064,-82.18480124380217
0.9883004926108374,0.6341166936790924,0.01600985221674877,0.023500810372771474,0.5315784022138623,0.6519193231962874,0.8016685899255311,0.40551006001823336,0.0755155086517334,1396.6277814335215,984.1088868086267,-86.34445772889012
0.3642241379310345,0.7021880064829822,0.017857142857142856,0.025121555915721232,0.5311604767597368,0.651364269287505,0.8182647404412331,0.3882385946363452,0.06526628136634827,498.17140389481756,1315.9454893867337,-47.02192200947218
0.2607758620689655,0.4128849270664506,0.01539408866995074,0.02025931928687196,0.5305256961014471,0.6474225061252785,0.853556440381581,0.37738667740041276,0.05089578777551651,84.6609224369156,717.2528946792154,-236.66467592276842
0.5077054794520548,0.1983447488584475,0.009417808219178082,0.011986301369863013,0.4880400357181079,0.5352962615827447,0.8843490391561429,0.5687813954810573,0.12047722935676575,218.21939628634232,-7.886454403313564,-196.05584623712969
0.340111301369863,0.2736872146118721,0.011558219178082191,0.015410958904109588,0.4888150985926798,0.5373865763346354,0.8526493229278146,0.5619494294467038,0.13421303033828735,157.60679013953745,737.9613350396687,-263.3626920126052
0.6553938356164384,0.3424657534246575,0.012842465753424657,0.017123287671232876,0.4918897968449005,0.5350275605780893,0.8671724502354452,0.5563888549804688,0.13199181854724884,785.946120191827,450.17565975940033,-78.24873589721176
0.8754280821917808,0.3538812785388128,0.012842465753424657,0.01598173515981735,0.47286480420256316,0.5471531071075021,0.8549894568038313,0.5827460093040989,0.12784144282341003,1274.4430459362818,424.7430644655167,-101.54546933409097
0.7677654109589042,0.3632990867579909,0.012414383561643835,0.016552511415525113,0.48976103900230095,0.5405937787060324,0.8779988746120505,0.5697729032333583,0.12112821638584137,1035.6352721707399,430.03054181004563,-53.554314870283406
0.7007705479452055,0.2303082191780822,0.01113013698630137,0.014269406392694063,0.47573904795189426,0.5453681423239511,0.8655796834867294,0.5798483722286137,0.12442584335803986,804.8834834720637,22.968337329274163,-176.16592508628128
0.6264982876712328,0.5151255707762558,0.012414383561643835,0.016552511415525113,0.5219952308968322,0.5791404758958512,0.7551250719044307,0.41587916683388626,0.14657709002494812,800.4792357128019,690.0677194543946,-34.99711627048868
0.2855308219178082,0.4534817351598174,0.011986301369863013,0.015410958904109588,0.486814995334573,0.6063790517310573,0.783752389150123,0.4046921403440711,0.06907089799642563,82.29384563929537,778.6938220020648,-158.39734923016832
0.6125856164383562,0.6147260273972602,0.0136986301369863,0.0182648401826484,0.49361503287537456,0.6157611864342537,0.7954620465840379,0.43403663809440995,0.12498769909143448,905.9743982849877,1281.814589196791,-134.98876583575142
0.59375,0.6038812785388128,0.0136986301369863,0.0182648401826484,0.5164947509765625,0.5747473381425692,0.7361362405019264,0.36765637680820135,0.08925382792949677,847.0885028352293,1225.6699179547109,-97.59299101521711
0.8461044520547946,0.572203196347032,0.013270547945205479,0.016552511415525113,0.4962285185513431,0.6090793696712685,0.767163002327697,0.40905939389581547,0.09680876135826111,1288.3795296739036,970.2556855477758,-107.74690833340443
0.9738869863013698,0.5790525114155252,0.015410958904109588,0.018835616438356163,0.5149107110010435,0.5762500850032998,0.7471801026226723,0.38584311149980377,0.08279526978731155,1511.6204703260964,970.2556855477758,-107.74690833340443
0.765625,0.5285388127853882,0.013270547945205479,0.0182648401826484,0.4818461692496522,0.6051804355290382,0.8016332861495344,0.4096488778449629,0.08895160257816315,1116.607229728144,784.0648219811108,-96.16567084001797
0.8107876712328768,0.4383561643835616,0.011986301369863013,0.0136986301369863,0.5165484702750428,0.5783622776536637,0.7211665323335831,0.3796448729353953,0.10152820497751236,1163.1545111327675,516.194362887722,-143.6996124301779
0.2425085616438356,0.528824200913242,0.014982876712328766,0.018835616438356163,0.47265071085054583,0.5469393447109553,0.871354194536601,0.581082418084689,0.1098015308380127,375.0003230570592,1369.0252786096712,-171.79451800183529
0.636986301369863,0.4160958904109589,0.012842465753424657,0.01598173515981735,0.47771307540266483,0.5477324882054437,0.8668058212489298,0.5793259851464397,0.11575188487768173,829.9133572321291,672.5559074784078,-64.68796315027635
0.35723458904109584,0.2890981735159817,0.010702054794520547,0.014269406392694063,0.4728870653126338,0.5459752540065818,0.8592844923881635,0.5769870705800514,0.12476702034473419,-75.86816148703201,312.4929813147196,-121.99860968481596
0.622859589041096,0.20348173515981735,0.011986301369863013,0.015410958904109588,0.47182945355977096,0.5458133645253639,0.858077637136799,0.5813459979889055,0.12821070849895477,726.8909979881746,138.62033392496642,-168.20497509487245
0.844820205479452,0.7434360730593608,0.020976027397260275,0.02682648401826484,0.4768359040560788,0.5447181109424051,0.8517288312520066,0.5758993767167879,0.14466476440429688,1327.8462013430853,1334.783474049043,-31.321036458627987
0.3636558219178082,0.420662100456621,0.012414383561643835,0.01598173515981735,0.49128592504213936,0.5386948258909461,0.8772395930878104,0.5617284905420591,0.11166676133871078,339.77913299013403,967.9469834352938,-116.33240654894064
0.5622859589041096,0.6367009132420092,0.015839041095890412,0.021118721461187213,0.4851630223940497,0.5357496357399579,0.8719663750635435,0.5567521395748609,0.1096876785159111,906.7108059098393,1321.9614825938304,-62.843891981355
0.3285530821917808,0.4041095890410959,0.012414383561643835,0.01598173515981735,0.4797208603114298,0.5460421766864655,0.8712799908363655,0.5768381754557291,0.10728156566619873,195.9735920797607,859.3710099462637,-117.22340006416755
0.358304794520548,0.3792808219178082,0.012842465753424657,0.016552511415525113,0.4755382799122432,0.5454217919475957,0.8463310346211472,0.5753158499661102,0.13430187106132507,284.2751492813327,866.2329217669026,-168.08487545510536
0.7988013698630136,0.3667237442922374,0.011986301369863013,0.015410958904109588,0.47376110129160426,0.5438512863089505,0.8562581310533497,0.5739131910071525,0.12490034103393555,1118.2338396245552,419.4702841544283,-68.1397305482036
0.7268835616438356,0.3655821917808219,0.012842465753424657,0.016552511415525113,0.480094752899588,0.5298003453642266,0.9023674742816246,0.5736386024788634,0.1272794008255005,945.4248421791056,443.1267452818888,-48.46274288046038
0.5085616438356164,0.3787100456621005,0.0136986301369863,0.01769406392694064,0.4857384146076359,0.5361472351910317,0.8699783429707566,0.5623317004338791,0.11548542231321335,567.8021811674183,763.002679213756,-119.54177029715368
0.32662671232876717,0.3564497716894977,0.01113013698630137,0.015410958904109588,0.4766347702235392,0.5495452184111016,0.8518313577730362,0.5804777798587328,0.13130366802215576,59.10429182508142,667.9636608460748,-116.31581051486864
0.3634417808219178,0.3504566210045662,0.01113013698630137,0.014840182648401826,0.4798520754461419,0.5476835764706407,0.8596885890176852,0.578926295450289,0.13345642387866974,101.23269713180252,579.5299215073744,-98.34964037429438
0.4208743842364532,0.3853322528363047,0.011699507389162561,0.01539708265802269,0.4696182852308151,0.5929653965286923,0.7585903224099446,0.41018063438576274,0.024934865534305573,269.846130011583,344.3257950033949,-112.54830502821801
0.34667487684729065,0.3573743922204214,0.013546798029556651,0.017828200972447326,0.48125649438115764,0.5897325116965914,0.7514281625230911,0.4043418847181422,0.04512341693043709,165.69724715167467,528.7309591006347,-202.69790035420385
0.8103448275862069,0.42179902755267423,0.012315270935960592,0.01539708265802269,0.49773677581636777,0.5634328387738047,0.7903903153142319,0.4084577761361046,0.038204025477170944,1106.6712404899356,309.17916542295507,-76.83955932157528
0.3272783251231527,0.3026742301458671,0.01293103448275862,0.017017828200972446,0.4707062444076162,0.5830168144436284,0.7023074145387547,0.38846141747176355,0.04600725322961807,90.560690637363,648.3878322502569,-437.53572721150135
0.6754926108374384,0.45016207455429497,0.013546798029556651,0.018638573743922204,0.4724032397340671,0.5837815839622164,0.7055334081790717,0.387461435079961,0.035501208156347275,827.6744628119199,309.1651460122366,-26.56205774808859
0.7142857142857143,0.5583468395461912,0.01600985221674877,0.019448946515397084,0.47799141418757696,0.5846063994124797,0.7425597242533867,0.3963997962988756,0.04166063293814659,1021.9979228481748,1066.6023172697887,-130.21626472433377
0.2647783251231527,0.42423014586709884,0.014778325123152709,0.018638573743922204,0.48437864557275634,0.5883972069046293,0.7186246975302109,0.3942048553516258,0.04908064380288124,25.272004022048804,649.9368383990768,-122.24851595901237
0.5267857142857143,0.376418152350081,0.011699507389162561,0.01539708265802269,0.4688780836283867,0.5868990757476955,0.7409290633178109,0.4039928862882395,0.04904450476169586,455.0258302688811,131.18267641871398,-77.29092033284792
0.3888546798029556,0.43354943273906,0.01293103448275862,0.01620745542949757,0.4687439115176647,0.5589380990744024,0.7391907640278633,0.402158468237186,0.0503835566341877,227.9599421558505,473.174761973592,-31.365359155499846
0.805222602739726,0.3578767123287671,0.011986301369863013,0.01598173515981735,0.4959981735438517,0.543193695207709,0.8942092477458797,0.5768797016579267,0.11146087944507599,1109.2582693498,387.2399103793091,-53.325394490988856
0.2401541095890411,0.3284817351598174,0.012842465753424657,0.016552511415525113,0.49626844223231487,0.5455600616594428,0.8680046290567477,0.5743250737995862,0.10625308007001877,9.442720685994345,918.2242007447901,-222.77361453480648
0.31870719178082196,0.3655821917808219,0.010702054794520547,0.013127853881278538,0.4841183179045377,0.5485594936701805,0.8445882927881528,0.5779411281080551,0.13068759441375732,40.46304054983011,682.0556465953046,-103.4672102838341
0.5128424657534246,0.3033675799086758,0.011986301369863013,0.015410958904109588,0.4930789895253639,0.5414464941852168,0.8808000120398116,0.5748196954596533,0.10664462298154831,580.8473684705267,750.3342266826271,-239.30576191478247
0.3035102739726027,0.4666095890410959,0.0136986301369863,0.016552511415525113,0.49134497446556613,0.5424933237572239,0.8986359687700664,0.5746153043285352,0.09846848249435425,278.8542013052431,1097.2799813842948,-93.87046354449501
0.7268835616438356,0.3410388127853881,0.01113013698630137,0.015410958904109588,0.49687816672129176,0.5417249148294806,0.8766061965733358,0.5675830928157998,0.12379873543977737,953.7199512182456,473.99165542351466,-105.07910960520087
0.3818493150684932,0.20062785388127855,0.0136986301369863,0.016552511415525113,0.4929722302580533,0.5428341033796197,0.8925656880417915,0.5763486748961009,0.09747444838285446,280.1986661938481,725.904107112854,-385.9533974808216
0.3846318493150685,0.3624429223744292,0.011558219178082191,0.01598173515981735,0.48897886929446704,0.5411992530300193,0.8718879908731539,0.5674341976914776,0.11296527087688446,212.34804022670141,684.3196639593796,-90.52200531722679
0.3632277397260274,0.370148401826484,0.012414383561643835,0.015410958904109588,0.4922408012494649,0.5379515347415453,0.8749469077750428,0.5729971759395512,0.116737961769104,189.60930667632692,740.8070746343333,-96.37146437246861
0.3501712328767123,0.3367579908675799,0.01113013698630137,0.014840182648401826,0.48748930839643084,0.5384028186536816,0.883777775176584,0.5706316804232663,0.10663844645023346,106.05570898890414,659.9063360056834,-119.00206605267192
0.351027397260274,0.3567351598173516,0.011986301369863013,0.014840182648401826,0.4881238545456978,0.5414828644495576,0.9030134645226884,0.5727380203874144,0.10616955906152725,159.21905773927256,741.0362587537993,-118.2140474799022
0.3274828767123288,0.3170662100456621,0.010273972602739725,0.013127853881278538,0.4854242507725546,0.5491140356891231,0.8537060985826466,0.5815624777040526,0.14219620823860168,22.33346166579122,601.1644815357427,-162.77750713453418
0.7386558219178082,0.3125,0.011558219178082191,0.014269406392694063,0.4751074804018622,0.5481541951497396,0.8620560528480843,0.5836031491353632,0.1330702155828476,949.2445430382841,245.58746908956073,-92.61955513309772
0.1752996575342466,0.4289383561643836,0.012414383561643835,0.016552511415525113,0.4735103763946115,0.5477097393715218,0.8384932426557149,0.5758075104456514,0.13953833281993866,-124.5683520872326,1006.3312660145648,-104.453681283901
0.3229880136986301,0.2605593607305936,0.012414383561643835,0.016552511415525113,0.49486479040694564,0.5422273052337507,0.8820835270293771,0.5711776872748109,0.11044324934482574,136.18382942947824,761.1974858950459,-291.9508988325081
0.3737684729064039,0.45623987034035657,0.014778325123152709,0.017828200972447326,0.48784370610279404,0.5288884241731665,0.7104199038350524,0.3961101018822174,0.09440891444683075,353.0469558423087,1061.4348952998384,-129.89593351889263
0.729064039408867,0.3946515397082658,0.011083743842364532,0.012965964343598054,0.5490297589983258,0.49553577787872266,0.7077061695418334,0.44287955162011244,0.13082635402679443,928.4036334522848,196.46334052754867,-110.85239377775723
0.707820197044335,0.5255267423014587,0.01293103448275862,0.017017828200972446,0.5315302205203202,0.5526257086804852,0.7108993906105681,0.35170581391023853,0.1450817734003067,1032.719418547912,818.4534091507259,-16.675489698655735
0.5,0.5834683954619124,0.014778325123152709,0.019448946515397084,0.5407826465926147,0.48425945856969205,0.710253109485645,0.4672224394119733,0.1343371719121933,741.8074679879687,1222.7540105137273,-32.109447038080134
0.6834975369458128,0.39951377633711505,0.009852216748768473,0.012965964343598054,0.4923358034030557,0.5282671416791177,0.695873918204472,0.39164224436062856,0.1640862375497818,832.8476822648629,207.43378815209496,-84.1719044564218
0.7367294520547945,0.3239155251141553,0.0136986301369863,0.01769406392694064,0.4916776369695794,0.5169875610908962,0.843996230870077,0.4489984381688784,0.009236561134457588,1037.417599472894,627.0279424374071,-238.66818986509247
0.317208904109589,0.3878424657534247,0.01113013698630137,0.014269406392694063,0.47675401870518513,0.5642626339986444,0.8186804888999626,0.4552001256376641,0.011804836802184582,153.83122853432064,390.08112399584934,-73.34598849062036
0.2305222602739726,0.3621575342465753,0.013270547945205479,0.016552511415525113,0.47520378844378747,0.5638764263832405,0.8368101250635435,0.4592648162145049,0.01631109230220318,107.859969206595,789.8055061045625,-268.8601433225649
0.33390410958904104,0.3995433789954338,0.012842465753424657,0.017123287671232876,0.5045937838619703,0.5190102912519621,0.8445318039149454,0.4427584295403467,3.139059543609619,255.34322006368802,796.7943856607649,-123.39475945617687
0.4942208904109589,0.4803082191780822,0.013270547945205479,0.01769406392694064,0.47581769342291846,0.562629908731539,0.8367861917574112,0.4538827138404324,0.004374148789793253,631.1999476070681,769.943333743041,-79.86659659760653
0.2746147260273972,0.365296803652968,0.013270547945205479,0.017123287671232876,0.5036990544567369,0.5133918169970926,0.8461243616391535,0.45389048258463544,0.011401117779314518,119.1455296018944,757.1418491652344,-152.3612797181013
0.4674657534246575,0.4477739726027397,0.01113013698630137,0.015410958904109588,0.4805566970616171,0.5616606272518907,0.8257029807730897,0.44632511922757917,3.1359241008758545,573.9481970860764,740.3661959592946,-118.91092234573352
0.30650684931506844,0.3242009132420091,0.012842465753424657,0.017123287671232876,0.503199381371067,0.5229625614810752,0.8503196925333102,0.4351633150283604,0.006093323230743408,134.46514106062386,593.781340851885,-161.56990138516971
0.1913527397260274,0.5419520547945206,0.012842465753424657,0.016552511415525113,0.48045599950503,0.5625369973378639,0.8454843808526862,0.44850482679393194,0.003060846123844385,58.38511400700486,958.1178998288947,-50.213809345129675
0.6577482876712328,0.322203196347032,0.011558219178082191,0.015410958904109588,0.4715729282326894,0.5468832564680544,0.8588470563496629,0.5791652104625963,0.11184072494506836,819.6641860232603,484.6906586576856,-148.64245363302018
0.2943065068493151,0.3981164383561644,0.013270547945205479,0.015410958904109588,0.4883167841663099,0.5389093547106878,0.8770889909300086,0.5669893935390803,0.11881441622972488,162.93165133257662,964.3120213608374,-135.91740035917132
0.4306506849315068,0.386986301369863,0.01113013698630137,0.014840182648401826,0.48104288806654005,0.5483955487813035,0.8525797177667487,0.5813057607711722,0.13610419631004333,321.14606978790425,643.237008385569,-64.44078518022866
0.5494434931506849,0.4052511415525114,0.011558219178082191,0.014840182648401826,0.4759312982428564,0.5482310116563214,0.8560708973505725,0.5781099502354452,0.11039961874485016,715.5438307741902,859.5301520442154,-150.71214453840946
0.988013698630137,0.471175799086758,0.017123287671232876,0.02226027397260274,0.48963917771430865,0.5411255022162171,0.8878275205011237,0.5692636498577519,0.10980471223592758,1474.6924846240954,812.2348319971,-97.5505056420102
0.8837756849315068,0.4637557077625571,0.014126712328767123,0.018835616438356163,0.47723059458275363,0.5489460496597638,0.8509009374331121,0.5793351473873609,0.11728455871343613,1325.3075153759046,812.2348319971,-97.5505056420102
0.3097174657534247,0.2594178082191781,0.012414383561643835,0.016552511415525113,0.48645923562245824,0.538129240410513,0.8731531117060413,0.5667131328147296,0.11856012791395187,94.27168805353426,758.8033531708161,-292.21240242722683
0.6380565068493151,0.2731164383561644,0.009845890410958904,0.013127853881278538,0.47784476084251926,0.5447839188249144,0.8656179349716395,0.5853620555302869,0.12541697919368744,714.072025963831,283.79358735480946,-168.37156773027357
0.3788527397260274,0.3932648401826484,0.011986301369863013,0.01598173515981735,0.4828781755003211,0.5463764068742866,0.8657914253130351,0.5787196398870041,0.13526839017868042,273.92927501472604,785.9001030077729,-107.95161934522787
0.3627996575342466,0.2842465753424658,0.012414383561643835,0.01598173515981735,0.48016472385354236,0.5481232943600172,0.8512548681807844,0.5797919704489511,0.13137884438037872,188.24299595604998,669.4001444906885,-254.26180340687029
0.9103167808219178,0.6244292237442922,0.016695205479452056,0.021689497716894976,0.486679442941326,0.5417715621321169,0.8856609814787564,0.577110116340254,0.11242008209228516,1382.456149473597,1088.6480872818643,-28.464935316776064
0.929152397260274,0.6338470319634704,0.015839041095890412,0.021118721461187213,0.48557558451613336,0.5491322208212935,0.8700397439198951,0.580233499884061,0.11980217695236206,1417.543850526403,1088.6480872818643,-28.464935316776064
0.4612585616438356,0.4106735159817352,0.013270547945205479,0.016552511415525113,0.48431386033149615,0.5383397629271903,0.8608208747759257,0.5616813555155715,0.111561618745327,427.3354042797175,727.9444632923385,-38.18308007983978
0.3195633561643836,0.3259132420091324,0.011558219178082191,0.0136986301369863,0.4894473977284889,0.5413416683946026,0.8755981758849262,0.5690015679625071,0.10954068601131439,-43.49260602936738,570.3748831573062,-98.00222707799242
0.2377996575342466,0.3792808219178082,0.011558219178082191,0.014269406392694063,0.4886188768360713,0.5388344542620933,0.8638107613341449,0.562331073360356,0.12827549874782562,-46.60077895238169,892.115768672553,-120.81214859363911
0.5077054794520548,0.5057077625570776,0.015410958904109588,0.02054794520547945,0.4777288567529966,0.5506462898428581,0.8340429541182844,0.5769197995259882,0.12164606899023056,751.2325580283464,1144.2476264253346,-135.5552889498099
0.676583904109589,0.2890981735159817,0.010702054794520547,0.014269406392694063,0.4851709653253425,0.5370979483269122,0.8786608552279538,0.5664542559619363,0.11637300997972488,751.4028461679903,149.47879445062335,-75.02450540966277
0.7476455479452055,0.2919520547945205,0.012414383561643835,0.015410958904109588,0.47331143731940284,0.5469596200882028,0.8559780904691513,0.5766085271965967,0.12046150118112564,1013.1685359673183,455.58398212772545,-201.95960647436448
0.2831763698630137,0.21090182648401826,0.012414383561643835,0.016552511415525113,0.4879591432336259,0.5402759569420662,0.8866311687312715,0.5753303423319778,0.11882677674293518,78.4240117749273,805.5545301271841,-387.3124823321936
0.7423029556650247,0.44327390599675853,0.011699507389162561,0.01620745542949757,0.5173084277824815,0.6709485417247012,0.8689342930986377,0.3806302458579189,0.05848535895347595,900.3109486279809,122.78124077931398,-124.5895924833136
0.9427339901477833,0.4493517017828201,0.011083743842364532,0.01539708265802269,0.5382133070471251,0.6667593734963786,0.7984997227861377,0.3758770712384142,0.04700756072998047,1301.282535675243,75.42028192836779,-114.60179515993025
0.6733374384236454,0.553484602917342,0.01416256157635468,0.019448946515397084,0.5573908989065386,0.6516140979538088,0.8061613637238301,0.407193596591053,0.0978156179189682,851.5488360640603,673.6615408367907,-69.09958591374323
0.9288793103448276,0.6252025931928687,0.01416256157635468,0.018638573743922204,0.5035957374009006,0.6631256548666683,0.8405114535627694,0.3878876424879077,0.04181230813264847,1311.2026259024813,921.3663160975261,-85.46771795214102
0.7580049261083743,0.6794975688816856,0.017241379310344827,0.02188006482982172,0.5273524317248114,0.650309607507344,0.8574247313250462,0.3948943943413189,0.05407385528087616,1076.6272031044405,1241.8062773586703,-95.85574135382979
0.7992610837438423,0.5777957860615883,0.014778325123152709,0.019448946515397084,0.5060650679865494,0.6661909650558397,0.8389122122027016,0.3817554146196313,0.04526479169726372,1080.619266089108,694.6852548838369,-70.01428667306175
0.49476600985221675,0.4153160453808752,0.01293103448275862,0.017017828200972446,0.5318432887786715,0.6490439441254305,0.8463476772966056,0.39115920600087367,0.04915798082947731,492.58988079355424,560.8355314808728,-219.00409585240072
0.7192118226600985,0.3780388978930308,0.01600985221674877,0.02188006482982172,0.5577954823160406,0.6505372280819489,0.8436616042564655,0.36678377272051005,0.05686233937740326,909.3106163757719,535.5467271485122,-283.98298480093297
0.3008004926108374,0.3427876823338736,0.01539408866995074,0.019448946515397084,0.5097061683391703,0.6647530282142676,0.824772576393165,0.3767263452662834,0.041868481785058975,188.0129864764167,737.2422594243153,-383.7856446644755
0.46661237785016285,0.35175267770204477,0.012214983713355049,0.01314508276533593,0.5832437521471651,0.5459831854384737,0.6278153708392712,0.38058115096496165,0.3202190697193146,178.07314231611747,637.7996904008837,-268.80556618618596
0.993485342019544,0.40920155793573515,0.008957654723127036,0.010223953261927946,0.5945422641617467,0.5719196204433422,0.6017701586993587,0.4039262067726083,0.3837895691394806,1646.0949256857384,98.54433479807557,-117.30991510477286
0.8328583061889251,0.4011684518013632,0.008550488599348535,0.010710808179162609,0.608453160388462,0.5583182894846945,0.6309002804833825,0.3263039890723892,0.15431749820709229,1153.9050743142616,98.54433479807557,-117.30991510477286
0.6602198697068404,0.5917721518987342,0.012622149837133551,0.014118792599805257,0.5874066181990534,0.5711852967913218,0.5952104698951547,0.3536951943521026,0.20197689533233643,924.3038363190008,1375.5875583210632,-97.16889522962995
